"STATION","NAME","DATE","PRCP"
"USC00416276","NEW BRAUNFELS, TX US","1895-03-22",
"USC00416276","NEW BRAUNFELS, TX US","1895-03-23","0.17"
"USC00416276","NEW BRAUNFELS, TX US","1895-03-24",
"USC00416276","NEW BRAUNFELS, TX US","1895-03-25",
"USC00416276","NEW BRAUNFELS, TX US","1895-03-26",
"USC00416276","NEW BRAUNFELS, TX US","1895-03-27",
"USC00416276","NEW BRAUNFELS, TX US","1895-03-28",
"USC00416276","NEW BRAUNFELS, TX US","1895-03-29",
"USC00416276","NEW BRAUNFELS, TX US","1895-03-30","0.35"
"USC00416276","NEW BRAUNFELS, TX US","1895-03-31","0.67"
"USC00416276","NEW BRAUNFELS, TX US","1895-04-01",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-02",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-03",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-04",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-05",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-06",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-07",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-08",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-09",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-10",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-11",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-12",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-13",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-14",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-15",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-16",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-17",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-18",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-19",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-20",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-21",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-22","0.21"
"USC00416276","NEW BRAUNFELS, TX US","1895-04-23",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-24","0.05"
"USC00416276","NEW BRAUNFELS, TX US","1895-04-25",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-26",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-27",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-28",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-29",
"USC00416276","NEW BRAUNFELS, TX US","1895-04-30","0.06"
"USC00416276","NEW BRAUNFELS, TX US","1895-05-01",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-02",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-03",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-04","3.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-05-05",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-06","1.17"
"USC00416276","NEW BRAUNFELS, TX US","1895-05-07",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-08",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-09",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-10",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-11",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-12",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-13",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-14",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-15",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-16","0.18"
"USC00416276","NEW BRAUNFELS, TX US","1895-05-17",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-18",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-19",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-20","0.50"
"USC00416276","NEW BRAUNFELS, TX US","1895-05-21",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-22","2.22"
"USC00416276","NEW BRAUNFELS, TX US","1895-05-23","0.11"
"USC00416276","NEW BRAUNFELS, TX US","1895-05-24",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-25",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-26","0.07"
"USC00416276","NEW BRAUNFELS, TX US","1895-05-27",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-28","0.08"
"USC00416276","NEW BRAUNFELS, TX US","1895-05-29",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-30",
"USC00416276","NEW BRAUNFELS, TX US","1895-05-31","0.18"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-01","0.09"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-02","0.15"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-03",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-04",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-05",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-06",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-07","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-08",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-09","0.60"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-10","0.18"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-11",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-12",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-13",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-14",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-15",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-16",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-17",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-18","0.75"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-19","1.22"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-20","0.57"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-21",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-22","0.54"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-23","5.29"
"USC00416276","NEW BRAUNFELS, TX US","1895-06-24",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-25",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-26",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-27",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-28",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-29",
"USC00416276","NEW BRAUNFELS, TX US","1895-06-30",
"USC00416276","NEW BRAUNFELS, TX US","1895-07-01","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-02","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-03","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-04","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-05","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-06","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-07","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-08","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-09","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-10","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-11","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-12","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-13","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-14","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-15","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-16","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-17","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-18","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-19","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-20","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-21","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-22","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-23","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-24","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-25","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-26","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-27","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-28","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-29","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-30","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-07-31","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-08-01",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-02",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-03","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-08-04",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-05","0.00"
"USC00416276","NEW BRAUNFELS, TX US","1895-08-06",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-07",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-08","0.03"
"USC00416276","NEW BRAUNFELS, TX US","1895-08-09",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-10",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-11",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-12",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-13",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-14",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-15","0.24"
"USC00416276","NEW BRAUNFELS, TX US","1895-08-16","0.10"
"USC00416276","NEW BRAUNFELS, TX US","1895-08-17","0.29"
"USC00416276","NEW BRAUNFELS, TX US","1895-08-18",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-19","0.33"
"USC00416276","NEW BRAUNFELS, TX US","1895-08-20",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-21",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-22",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-23",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-24",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-25",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-26",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-27",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-28",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-29",
"USC00416276","NEW BRAUNFELS, TX US","1895-08-30","0.94"
"USC00416276","NEW BRAUNFELS, TX US","1895-08-31",
"USC00416276","NEW BRAUNFELS, TX US","1895-09-01",
"USC00416276","NEW BRAUNFELS, TX US","1895-09-02",
"USC00416276","NEW BRAUNFELS, TX US","1895-09-03",
"USC00416276","NEW BRAUNFELS, TX US","1895-09-04",
